Year,Area,Item,Value
2008,Indonesia,"Other phosphatic fertilizers, n.e.c.",770764.55
2009,Indonesia,"Other phosphatic fertilizers, n.e.c.",385620.4
2010,Indonesia,"Other phosphatic fertilizers, n.e.c.",967324.78
2011,Indonesia,"Other phosphatic fertilizers, n.e.c.",1122550.49
2012,Indonesia,"Other phosphatic fertilizers, n.e.c.",1255929.05
2013,Indonesia,"Other phosphatic fertilizers, n.e.c.",772587.9
2014,Indonesia,"Other phosphatic fertilizers, n.e.c.",1119647.53
2015,Indonesia,"Other phosphatic fertilizers, n.e.c.",1103227.04
2016,Indonesia,"Other phosphatic fertilizers, n.e.c.",1086445.88
2017,Indonesia,"Other phosphatic fertilizers, n.e.c.",1284214.31
2002,Indonesia,"Other potassic fertilizers, n.e.c.",54297.3
2003,Indonesia,"Other potassic fertilizers, n.e.c.",62824.67
2004,Indonesia,"Other potassic fertilizers, n.e.c.",38491.11
2005,Indonesia,"Other potassic fertilizers, n.e.c.",23146.02
2006,Indonesia,"Other potassic fertilizers, n.e.c.",29947.88
2007,Indonesia,"Other potassic fertilizers, n.e.c.",33352.65
2008,Indonesia,"Other potassic fertilizers, n.e.c.",68935.21
2009,Indonesia,"Other potassic fertilizers, n.e.c.",16694.98
2010,Indonesia,"Other potassic fertilizers, n.e.c.",77000.75
2011,Indonesia,"Other potassic fertilizers, n.e.c.",115993.1
2012,Indonesia,"Other potassic fertilizers, n.e.c.",39231.7
2013,Indonesia,"Other potassic fertilizers, n.e.c.",44267.24
2014,Indonesia,"Other potassic fertilizers, n.e.c.",50183.31
2015,Indonesia,"Other potassic fertilizers, n.e.c.",17399.1
2016,Indonesia,"Other potassic fertilizers, n.e.c.",16411.42
2017,Indonesia,"Other potassic fertilizers, n.e.c.",24533.71
2002,Indonesia,Phosphate rock,939453.25
2003,Indonesia,Phosphate rock,1104342.97
2004,Indonesia,Phosphate rock,989173.27
2005,Indonesia,Phosphate rock,934169.99
2006,Indonesia,Phosphate rock,1120590.34
2007,Indonesia,Phosphate rock,947499.27
2008,Indonesia,Phosphate rock,987455.5
2009,Indonesia,Phosphate rock,768208.2
2010,Indonesia,Phosphate rock,658473.11
2011,Indonesia,Phosphate rock,897337.09
2012,Indonesia,Phosphate rock,1005183.21
2013,Indonesia,Phosphate rock,1036859.09
2014,Indonesia,Phosphate rock,1387252.76
2015,Indonesia,Phosphate rock,1284516.64
2016,Indonesia,Phosphate rock,1692794.75
2017,Indonesia,Phosphate rock,2099524.98
2002,Indonesia,PK compounds,155.34
2003,Indonesia,PK compounds,221.45
2004,Indonesia,PK compounds,15946.66
2005,Indonesia,PK compounds,53469.72
2006,Indonesia,PK compounds,37444.56
2007,Indonesia,PK compounds,22506.86
2008,Indonesia,PK compounds,26342.23
2009,Indonesia,PK compounds,425.66
2010,Indonesia,PK compounds,694.04
2011,Indonesia,PK compounds,409.84
2012,Indonesia,PK compounds,123.91
2013,Indonesia,PK compounds,154.45
2014,Indonesia,PK compounds,104.89
2015,Indonesia,PK compounds,228.59
2016,Indonesia,PK compounds,563.45
2017,Indonesia,PK compounds,508.12
2002,Indonesia,Potassium chloride (muriate of potash) (MOP),428620.65
2003,Indonesia,Potassium chloride (muriate of potash) (MOP),487260.99
2004,Indonesia,Potassium chloride (muriate of potash) (MOP),1012294.66
2005,Indonesia,Potassium chloride (muriate of potash) (MOP),947211.63
2006,Indonesia,Potassium chloride (muriate of potash) (MOP),1039295.36
2007,Indonesia,Potassium chloride (muriate of potash) (MOP),1382166.31
2008,Indonesia,Potassium chloride (muriate of potash) (MOP),1948578.91
2009,Indonesia,Potassium chloride (muriate of potash) (MOP),562109.93
2010,Indonesia,Potassium chloride (muriate of potash) (MOP),1763285.46
2011,Indonesia,Potassium chloride (muriate of potash) (MOP),3119333.21
2012,Indonesia,Potassium chloride (muriate of potash) (MOP),2476695.78
2013,Indonesia,Potassium chloride (muriate of potash) (MOP),2251389.64
2014,Indonesia,Potassium chloride (muriate of potash) (MOP),2893843.88
2015,Indonesia,Potassium chloride (muriate of potash) (MOP),2937420.76
2016,Indonesia,Potassium chloride (muriate of potash) (MOP),2647794.48
2017,Indonesia,Potassium chloride (muriate of potash) (MOP),3335237.05
2002,Indonesia,Potassium nitrate,1668.9
2003,Indonesia,Potassium nitrate,1981.26
2004,Indonesia,Potassium nitrate,1994.04
2005,Indonesia,Potassium nitrate,2040.23
2006,Indonesia,Potassium nitrate,1949.56
2007,Indonesia,Potassium nitrate,1514.78
2008,Indonesia,Potassium nitrate,1832.18
2009,Indonesia,Potassium nitrate,1332.7
2010,Indonesia,Potassium nitrate,1789.87
2011,Indonesia,Potassium nitrate,1893.93
2012,Indonesia,Potassium nitrate,1466.42
2013,Indonesia,Potassium nitrate,2761.52
2014,Indonesia,Potassium nitrate,2665.67
2015,Indonesia,Potassium nitrate,1803.31
2016,Indonesia,Potassium nitrate,7999.33
2017,Indonesia,Potassium nitrate,8949.28
2002,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5690.07
2003,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5891.65
2004,Indonesia,Potassium sulphate (sulphate of potash) (SOP),11155.08
2005,Indonesia,Potassium sulphate (sulphate of potash) (SOP),6112.97
2006,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2142.8
2007,Indonesia,Potassium sulphate (sulphate of potash) (SOP),4052.96
2008,Indonesia,Potassium sulphate (sulphate of potash) (SOP),10929.0
2009,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2253.64
2010,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5420.66
2011,Indonesia,Potassium sulphate (sulphate of potash) (SOP),4737.39
2012,Indonesia,Potassium sulphate (sulphate of potash) (SOP),1829.45
2013,Indonesia,Potassium sulphate (sulphate of potash) (SOP),3673.83
2014,Indonesia,Potassium sulphate (sulphate of potash) (SOP),6676.18
2015,Indonesia,Potassium sulphate (sulphate of potash) (SOP),6230.13
2016,Indonesia,Potassium sulphate (sulphate of potash) (SOP),2124.53
2017,Indonesia,Potassium sulphate (sulphate of potash) (SOP),5986.94
2002,Indonesia,Sodium nitrate,12515.36
2003,Indonesia,Sodium nitrate,13377.51
2004,Indonesia,Sodium nitrate,14417.43
2005,Indonesia,Sodium nitrate,12502.47
2006,Indonesia,Sodium nitrate,7815.68
2007,Indonesia,Sodium nitrate,6897.59
2008,Indonesia,Sodium nitrate,6621.52
2009,Indonesia,Sodium nitrate,6119.49
2010,Indonesia,Sodium nitrate,6209.15
2011,Indonesia,Sodium nitrate,7161.59
2012,Indonesia,Sodium nitrate,7986.72
2013,Indonesia,Sodium nitrate,7460.59
2014,Indonesia,Sodium nitrate,8081.98
2015,Indonesia,Sodium nitrate,8521.01
2016,Indonesia,Sodium nitrate,8425.69
2017,Indonesia,Sodium nitrate,11043.11
2002,Indonesia,Superphosphates above 35%,80651.1
2003,Indonesia,Superphosphates above 35%,45446.0
2004,Indonesia,Superphosphates above 35%,172274.77
2005,Indonesia,Superphosphates above 35%,161121.86
2006,Indonesia,Superphosphates above 35%,273625.22
2007,Indonesia,Superphosphates above 35%,286091.66
2008,Indonesia,Superphosphates above 35%,467066.84
2009,Indonesia,Superphosphates above 35%,274307.28
2010,Indonesia,Superphosphates above 35%,258712.5
2011,Indonesia,Superphosphates above 35%,505787.19
2012,Indonesia,Superphosphates above 35%,715191.87
2013,Indonesia,Superphosphates above 35%,380458.49
2014,Indonesia,Superphosphates above 35%,683968.77
2015,Indonesia,Superphosphates above 35%,817115.51
2016,Indonesia,Superphosphates above 35%,651960.61
2017,Indonesia,Superphosphates above 35%,828282.29
2017,Indonesia,"Superphosphates, other",21169.0
2002,Indonesia,Urea,12090.07
2003,Indonesia,Urea,89.04
2004,Indonesia,Urea,2594.94
2005,Indonesia,Urea,8937.26
2006,Indonesia,Urea,1110.51
2007,Indonesia,Urea,1794.41
2008,Indonesia,Urea,9989.61
2009,Indonesia,Urea,31551.57
2010,Indonesia,Urea,39072.44
2011,Indonesia,Urea,53992.37
2012,Indonesia,Urea,145871.72
2013,Indonesia,Urea,64744.93
2014,Indonesia,Urea,120749.91
2015,Indonesia,Urea,95433.66
2016,Indonesia,Urea,625899.57
2017,Indonesia,Urea,88461.51
2003,Indonesia,Urea and ammonium nitrate solutions (UAN),0.12
2005,Indonesia,Urea and ammonium nitrate solutions (UAN),8.83
2012,Indonesia,Urea and ammonium nitrate solutions (UAN),0.5
2014,Indonesia,Urea and ammonium nitrate solutions (UAN),0.22
2015,Indonesia,Urea and ammonium nitrate solutions (UAN),0.57
2016,Indonesia,Urea and ammonium nitrate solutions (UAN),0.0
2017,Indonesia,Urea and ammonium nitrate solutions (UAN),0.45
2009,Iran (Islamic Republic of),"Ammonia, anhydrous",0.05
2015,Iran (Islamic Republic of),"Ammonia, anhydrous",0.0
2004,Iran (Islamic Republic of),Ammonium nitrate (AN),0.07
2006,Iran (Islamic Republic of),Ammonium nitrate (AN),0.01
2008,Iran (Islamic Republic of),Ammonium nitrate (AN),5.01
2009,Iran (Islamic Republic of),Ammonium nitrate (AN),3.36
2010,Iran (Islamic Republic of),Ammonium nitrate (AN),291.04
2011,Iran (Islamic Republic of),Ammonium nitrate (AN),191.93
2012,Iran (Islamic Republic of),Ammonium nitrate (AN),60.11
2013,Iran (Islamic Republic of),Ammonium nitrate (AN),0.01
2014,Iran (Islamic Republic of),Ammonium nitrate (AN),0.25
2015,Iran (Islamic Republic of),Ammonium nitrate (AN),1.05
2016,Iran (Islamic Republic of),Ammonium nitrate (AN),32.44
2017,Iran (Islamic Republic of),Ammonium nitrate (AN),104.19
2002,Iran (Islamic Republic of),Ammonium sulphate,13317.84
2003,Iran (Islamic Republic of),Ammonium sulphate,25555.97
2004,Iran (Islamic Republic of),Ammonium sulphate,42384.28
2005,Iran (Islamic Republic of),Ammonium sulphate,55038.33
2006,Iran (Islamic Republic of),Ammonium sulphate,59938.17
2007,Iran (Islamic Republic of),Ammonium sulphate,3.8
2008,Iran (Islamic Republic of),Ammonium sulphate,0.01
2009,Iran (Islamic Republic of),Ammonium sulphate,20.02
2010,Iran (Islamic Republic of),Ammonium sulphate,3008.35
2011,Iran (Islamic Republic of),Ammonium sulphate,63.99
2012,Iran (Islamic Republic of),Ammonium sulphate,41.45
2013,Iran (Islamic Republic of),Ammonium sulphate,1231.17
2014,Iran (Islamic Republic of),Ammonium sulphate,282.42
2015,Iran (Islamic Republic of),Ammonium sulphate,1754.79
2016,Iran (Islamic Republic of),Ammonium sulphate,140.78
2017,Iran (Islamic Republic of),Ammonium sulphate,844.04
2007,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.4
2012,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1.2
2013,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,90.47
2014,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,88.8
2015,Iran (Islamic Republic of),Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.03
2002,Iran (Islamic Republic of),Diammonium phosphate (DAP),41334.0
2004,Iran (Islamic Republic of),Diammonium phosphate (DAP),31474.12
2005,Iran (Islamic Republic of),Diammonium phosphate (DAP),31502.7
2006,Iran (Islamic Republic of),Diammonium phosphate (DAP),63329.33
2007,Iran (Islamic Republic of),Diammonium phosphate (DAP),244864.7
2008,Iran (Islamic Republic of),Diammonium phosphate (DAP),112009.71
2009,Iran (Islamic Republic of),Diammonium phosphate (DAP),186304.45
2010,Iran (Islamic Republic of),Diammonium phosphate (DAP),215542.74
2011,Iran (Islamic Republic of),Diammonium phosphate (DAP),125861.73
2012,Iran (Islamic Republic of),Diammonium phosphate (DAP),3522.99
2013,Iran (Islamic Republic of),Diammonium phosphate (DAP),61215.89
2014,Iran (Islamic Republic of),Diammonium phosphate (DAP),1952.32
2015,Iran (Islamic Republic of),Diammonium phosphate (DAP),252.13
2016,Iran (Islamic Republic of),Diammonium phosphate (DAP),13323.0
2017,Iran (Islamic Republic of),Diammonium phosphate (DAP),50319.86
2002,Iran (Islamic Republic of),Fertilizers n.e.c.,2847.99
2003,Iran (Islamic Republic of),Fertilizers n.e.c.,349.92
2004,Iran (Islamic Republic of),Fertilizers n.e.c.,656.85
2005,Iran (Islamic Republic of),Fertilizers n.e.c.,1665.13
2006,Iran (Islamic Republic of),Fertilizers n.e.c.,6536.14
2007,Iran (Islamic Republic of),Fertilizers n.e.c.,2719.78
2008,Iran (Islamic Republic of),Fertilizers n.e.c.,2707.87
2009,Iran (Islamic Republic of),Fertilizers n.e.c.,2365.6
2010,Iran (Islamic Republic of),Fertilizers n.e.c.,4538.81
2011,Iran (Islamic Republic of),Fertilizers n.e.c.,6038.4
2012,Iran (Islamic Republic of),Fertilizers n.e.c.,7242.7
2013,Iran (Islamic Republic of),Fertilizers n.e.c.,5993.38
2014,Iran (Islamic Republic of),Fertilizers n.e.c.,6214.82
2015,Iran (Islamic Republic of),Fertilizers n.e.c.,6271.67
2016,Iran (Islamic Republic of),Fertilizers n.e.c.,45439.79
2017,Iran (Islamic Republic of),Fertilizers n.e.c.,51975.39
2002,Iran (Islamic Republic of),Monoammonium phosphate (MAP),64.0
2004,Iran (Islamic Republic of),Monoammonium phosphate (MAP),320.0
2005,Iran (Islamic Republic of),Monoammonium phosphate (MAP),212.5
2006,Iran (Islamic Republic of),Monoammonium phosphate (MAP),150.03
2007,Iran (Islamic Republic of),Monoammonium phosphate (MAP),426.8
2008,Iran (Islamic Republic of),Monoammonium phosphate (MAP),200.0
2009,Iran (Islamic Republic of),Monoammonium phosphate (MAP),670.81
2010,Iran (Islamic Republic of),Monoammonium phosphate (MAP),128.16
2011,Iran (Islamic Republic of),Monoammonium phosphate (MAP),20.02
2012,Iran (Islamic Republic of),Monoammonium phosphate (MAP),5.32
2013,Iran (Islamic Republic of),Monoammonium phosphate (MAP),6.17
2014,Iran (Islamic Republic of),Monoammonium phosphate (MAP),833.4
2015,Iran (Islamic Republic of),Monoammonium phosphate (MAP),1289.52
2016,Iran (Islamic Republic of),Monoammonium phosphate (MAP),3347.89
2017,Iran (Islamic Republic of),Monoammonium phosphate (MAP),3820.07
2002,Iran (Islamic Republic of),NPK fertilizers,42604.91
2003,Iran (Islamic Republic of),NPK fertilizers,837.77
2004,Iran (Islamic Republic of),NPK fertilizers,3358.8
2005,Iran (Islamic Republic of),NPK fertilizers,2692.76
2006,Iran (Islamic Republic of),NPK fertilizers,3310.24
2007,Iran (Islamic Republic of),NPK fertilizers,8203.99
2008,Iran (Islamic Republic of),NPK fertilizers,4397.11
2009,Iran (Islamic Republic of),NPK fertilizers,3299.5
2010,Iran (Islamic Republic of),NPK fertilizers,5161.27
2011,Iran (Islamic Republic of),NPK fertilizers,6140.31
2012,Iran (Islamic Republic of),NPK fertilizers,4459.91
2013,Iran (Islamic Republic of),NPK fertilizers,4493.66
2014,Iran (Islamic Republic of),NPK fertilizers,8476.73
2015,Iran (Islamic Republic of),NPK fertilizers,6805.98
2016,Iran (Islamic Republic of),NPK fertilizers,13140.75
2017,Iran (Islamic Republic of),NPK fertilizers,12879.38
2002,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",31683.24
2003,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",79652.68
2004,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",78376.67
2005,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",1129.18
2006,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",3296.12
2007,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",34135.01
2008,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",1531.62
2009,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",2497.32
2010,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",10396.15
2011,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",3492.64
2012,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",3479.13
2013,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",4207.9
2014,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",5648.42
2015,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",6235.14
2016,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",7816.83
2017,Iran (Islamic Republic of),"Other nitrogenous fertilizers, n.e.c.",12064.96
2002,Iran (Islamic Republic of),Other NP compounds,15.5
2003,Iran (Islamic Republic of),Other NP compounds,0.02
2004,Iran (Islamic Republic of),Other NP compounds,20.39
2005,Iran (Islamic Republic of),Other NP compounds,7.5
2006,Iran (Islamic Republic of),Other NP compounds,47.61
2007,Iran (Islamic Republic of),Other NP compounds,215.66
2008,Iran (Islamic Republic of),Other NP compounds,468.11
2009,Iran (Islamic Republic of),Other NP compounds,482.74
2010,Iran (Islamic Republic of),Other NP compounds,202.43
2011,Iran (Islamic Republic of),Other NP compounds,113.74
2012,Iran (Islamic Republic of),Other NP compounds,494.41
2013,Iran (Islamic Republic of),Other NP compounds,570.89
2014,Iran (Islamic Republic of),Other NP compounds,1440.67
2015,Iran (Islamic Republic of),Other NP compounds,6408.21
2016,Iran (Islamic Republic of),Other NP compounds,8608.33
2017,Iran (Islamic Republic of),Other NP compounds,2481.01
2002,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",240.0
2005,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",143.0
2006,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",156.15
2007,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",208.97
2008,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",147.61
2009,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",206.0
2010,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",236.93
2012,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",165.61
2013,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",115.52
2014,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",116.66
2015,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",143.73
2016,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",8.85
2017,Iran (Islamic Republic of),"Other phosphatic fertilizers, n.e.c.",1057.65
2002,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",31524.5
2003,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",63069.2
2004,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",62823.4
2005,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",97.4
2006,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",11.4
2007,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",31791.74
2008,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",0.0
2009,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",1695.57
2010,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",3083.1
2011,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",615.39
2012,Iran (Islamic Republic of),"Other potassic fertilizers, n.e.c.",44.76
