Year,Area,Item,Value
2015,Myanmar,"Other nitrogenous fertilizers, n.e.c.",1981.46
2016,Myanmar,"Other nitrogenous fertilizers, n.e.c.",3857.55
2017,Myanmar,"Other nitrogenous fertilizers, n.e.c.",19296.57
2002,Myanmar,Other NP compounds,184.69
2003,Myanmar,Other NP compounds,62.0
2005,Myanmar,Other NP compounds,97.22
2006,Myanmar,Other NP compounds,64.34
2007,Myanmar,Other NP compounds,1074.15
2008,Myanmar,Other NP compounds,15.63
2009,Myanmar,Other NP compounds,222.68
2011,Myanmar,Other NP compounds,1543.25
2012,Myanmar,Other NP compounds,21.3
2013,Myanmar,Other NP compounds,643.46
2014,Myanmar,Other NP compounds,469.95
2015,Myanmar,Other NP compounds,1230.5
2016,Myanmar,Other NP compounds,7352.41
2017,Myanmar,Other NP compounds,17465.39
2002,Myanmar,"Other phosphatic fertilizers, n.e.c.",2.42
2003,Myanmar,"Other phosphatic fertilizers, n.e.c.",1.77
2004,Myanmar,"Other phosphatic fertilizers, n.e.c.",22.94
2005,Myanmar,"Other phosphatic fertilizers, n.e.c.",281.05
2006,Myanmar,"Other phosphatic fertilizers, n.e.c.",493.15
2007,Myanmar,"Other phosphatic fertilizers, n.e.c.",34.3
2008,Myanmar,"Other phosphatic fertilizers, n.e.c.",27.55
2009,Myanmar,"Other phosphatic fertilizers, n.e.c.",6.67
2010,Myanmar,"Other phosphatic fertilizers, n.e.c.",66.77
2011,Myanmar,"Other phosphatic fertilizers, n.e.c.",454.17
2012,Myanmar,"Other phosphatic fertilizers, n.e.c.",191.7
2013,Myanmar,"Other phosphatic fertilizers, n.e.c.",1452.84
2014,Myanmar,"Other phosphatic fertilizers, n.e.c.",4136.25
2015,Myanmar,"Other phosphatic fertilizers, n.e.c.",2165.36
2016,Myanmar,"Other phosphatic fertilizers, n.e.c.",1526.99
2017,Myanmar,"Other phosphatic fertilizers, n.e.c.",527.07
2002,Myanmar,"Other potassic fertilizers, n.e.c.",41.74
2003,Myanmar,"Other potassic fertilizers, n.e.c.",13.07
2005,Myanmar,"Other potassic fertilizers, n.e.c.",24.27
2006,Myanmar,"Other potassic fertilizers, n.e.c.",153.26
2007,Myanmar,"Other potassic fertilizers, n.e.c.",38.57
2008,Myanmar,"Other potassic fertilizers, n.e.c.",9.43
2009,Myanmar,"Other potassic fertilizers, n.e.c.",205.67
2010,Myanmar,"Other potassic fertilizers, n.e.c.",293.08
2011,Myanmar,"Other potassic fertilizers, n.e.c.",190.42
2012,Myanmar,"Other potassic fertilizers, n.e.c.",923.13
2013,Myanmar,"Other potassic fertilizers, n.e.c.",2449.05
2014,Myanmar,"Other potassic fertilizers, n.e.c.",1345.69
2015,Myanmar,"Other potassic fertilizers, n.e.c.",1257.16
2016,Myanmar,"Other potassic fertilizers, n.e.c.",1841.43
2017,Myanmar,"Other potassic fertilizers, n.e.c.",1495.09
2005,Myanmar,Phosphate rock,3.84
2010,Myanmar,Phosphate rock,29.14
2011,Myanmar,Phosphate rock,2.35
2012,Myanmar,Phosphate rock,1535.62
2013,Myanmar,Phosphate rock,1081.34
2014,Myanmar,Phosphate rock,324.86
2015,Myanmar,Phosphate rock,5761.28
2016,Myanmar,Phosphate rock,672.54
2017,Myanmar,Phosphate rock,266.78
2004,Myanmar,PK compounds,2.22
2005,Myanmar,PK compounds,4.7
2006,Myanmar,PK compounds,11.2
2007,Myanmar,PK compounds,45.05
2008,Myanmar,PK compounds,6.53
2009,Myanmar,PK compounds,123.11
2010,Myanmar,PK compounds,2977.52
2011,Myanmar,PK compounds,6387.88
2012,Myanmar,PK compounds,7345.16
2013,Myanmar,PK compounds,14292.94
2014,Myanmar,PK compounds,10860.4
2015,Myanmar,PK compounds,7096.16
2016,Myanmar,PK compounds,13622.03
2017,Myanmar,PK compounds,41068.89
2002,Myanmar,Potassium chloride (muriate of potash) (MOP),12.53
2003,Myanmar,Potassium chloride (muriate of potash) (MOP),1292.46
2004,Myanmar,Potassium chloride (muriate of potash) (MOP),41.82
2005,Myanmar,Potassium chloride (muriate of potash) (MOP),35.81
2006,Myanmar,Potassium chloride (muriate of potash) (MOP),172.79
2007,Myanmar,Potassium chloride (muriate of potash) (MOP),118.41
2008,Myanmar,Potassium chloride (muriate of potash) (MOP),2322.59
2009,Myanmar,Potassium chloride (muriate of potash) (MOP),1433.55
2010,Myanmar,Potassium chloride (muriate of potash) (MOP),846.5
2012,Myanmar,Potassium chloride (muriate of potash) (MOP),8.48
2013,Myanmar,Potassium chloride (muriate of potash) (MOP),0.54
2014,Myanmar,Potassium chloride (muriate of potash) (MOP),552.12
2015,Myanmar,Potassium chloride (muriate of potash) (MOP),88.53
2016,Myanmar,Potassium chloride (muriate of potash) (MOP),115.49
2017,Myanmar,Potassium chloride (muriate of potash) (MOP),432.29
2002,Myanmar,Potassium nitrate,81.11
2003,Myanmar,Potassium nitrate,175.29
2004,Myanmar,Potassium nitrate,77.11
2005,Myanmar,Potassium nitrate,15.66
2006,Myanmar,Potassium nitrate,77.48
2007,Myanmar,Potassium nitrate,49.65
2008,Myanmar,Potassium nitrate,0.03
2009,Myanmar,Potassium nitrate,0.05
2010,Myanmar,Potassium nitrate,0.01
2011,Myanmar,Potassium nitrate,45.94
2012,Myanmar,Potassium nitrate,9.38
2013,Myanmar,Potassium nitrate,90.9
2014,Myanmar,Potassium nitrate,57.13
2015,Myanmar,Potassium nitrate,10.57
2016,Myanmar,Potassium nitrate,1.45
2017,Myanmar,Potassium nitrate,4.82
2002,Myanmar,Potassium sulphate (sulphate of potash) (SOP),0.87
2005,Myanmar,Potassium sulphate (sulphate of potash) (SOP),117.17
2006,Myanmar,Potassium sulphate (sulphate of potash) (SOP),51.84
2007,Myanmar,Potassium sulphate (sulphate of potash) (SOP),69.06
2008,Myanmar,Potassium sulphate (sulphate of potash) (SOP),12.94
2009,Myanmar,Potassium sulphate (sulphate of potash) (SOP),122.01
2011,Myanmar,Potassium sulphate (sulphate of potash) (SOP),126.61
2014,Myanmar,Potassium sulphate (sulphate of potash) (SOP),876.96
2015,Myanmar,Potassium sulphate (sulphate of potash) (SOP),21.0
2017,Myanmar,Potassium sulphate (sulphate of potash) (SOP),10.4
2002,Myanmar,Sodium nitrate,122.5
2004,Myanmar,Sodium nitrate,36.1
2005,Myanmar,Sodium nitrate,2.73
2006,Myanmar,Sodium nitrate,2.99
2007,Myanmar,Sodium nitrate,131.79
2008,Myanmar,Sodium nitrate,73.65
2009,Myanmar,Sodium nitrate,175.77
2011,Myanmar,Sodium nitrate,9.99
2013,Myanmar,Sodium nitrate,0.05
2014,Myanmar,Sodium nitrate,0.7
2015,Myanmar,Sodium nitrate,1.35
2017,Myanmar,Sodium nitrate,33.64
2002,Myanmar,Superphosphates above 35%,492.59
2003,Myanmar,Superphosphates above 35%,3575.29
2004,Myanmar,Superphosphates above 35%,1353.44
2005,Myanmar,Superphosphates above 35%,507.82
2006,Myanmar,Superphosphates above 35%,1117.59
2007,Myanmar,Superphosphates above 35%,4123.96
2008,Myanmar,Superphosphates above 35%,869.28
2009,Myanmar,Superphosphates above 35%,346.38
2011,Myanmar,Superphosphates above 35%,868.03
2012,Myanmar,Superphosphates above 35%,458.63
2013,Myanmar,Superphosphates above 35%,414.28
2014,Myanmar,Superphosphates above 35%,412.7
2015,Myanmar,Superphosphates above 35%,382.89
2016,Myanmar,Superphosphates above 35%,462.35
2002,Myanmar,Urea,12146.62
2003,Myanmar,Urea,16757.76
2004,Myanmar,Urea,9481.56
2005,Myanmar,Urea,888.55
2006,Myanmar,Urea,6488.47
2007,Myanmar,Urea,414.65
2008,Myanmar,Urea,4104.35
2009,Myanmar,Urea,6967.91
2010,Myanmar,Urea,1578.34
2011,Myanmar,Urea,93589.75
2012,Myanmar,Urea,127702.94
2013,Myanmar,Urea,90714.75
2014,Myanmar,Urea,126750.58
2015,Myanmar,Urea,106877.38
2016,Myanmar,Urea,99857.63
2017,Myanmar,Urea,55581.12
2007,Myanmar,Urea and ammonium nitrate solutions (UAN),134.49
2008,Myanmar,Urea and ammonium nitrate solutions (UAN),92.87
2009,Myanmar,Urea and ammonium nitrate solutions (UAN),14.28
2011,Myanmar,Urea and ammonium nitrate solutions (UAN),1965.04
2012,Myanmar,Urea and ammonium nitrate solutions (UAN),76.88
2013,Myanmar,Urea and ammonium nitrate solutions (UAN),2731.72
2014,Myanmar,Urea and ammonium nitrate solutions (UAN),4703.36
2015,Myanmar,Urea and ammonium nitrate solutions (UAN),3300.93
2016,Myanmar,Urea and ammonium nitrate solutions (UAN),8695.49
2017,Myanmar,Urea and ammonium nitrate solutions (UAN),403.61
2003,Nepal,"Ammonia, anhydrous",1.6
2009,Nepal,"Ammonia, anhydrous",11.16
2010,Nepal,"Ammonia, anhydrous",33.92
2011,Nepal,"Ammonia, anhydrous",35.64
2012,Nepal,"Ammonia, anhydrous",23.75
2013,Nepal,"Ammonia, anhydrous",76.86
2014,Nepal,"Ammonia, anhydrous",27.39
2015,Nepal,"Ammonia, anhydrous",58.84
2016,Nepal,"Ammonia, anhydrous",57.69
2017,Nepal,"Ammonia, anhydrous",76.22
2009,Nepal,Ammonium nitrate (AN),49.09
2010,Nepal,Ammonium nitrate (AN),117.94
2011,Nepal,Ammonium nitrate (AN),91.7
2012,Nepal,Ammonium nitrate (AN),318.76
2016,Nepal,Ammonium nitrate (AN),0.08
2003,Nepal,Ammonium sulphate,949.49
2009,Nepal,Ammonium sulphate,924.06
2010,Nepal,Ammonium sulphate,2.44
2011,Nepal,Ammonium sulphate,223.83
2012,Nepal,Ammonium sulphate,1965.79
2013,Nepal,Ammonium sulphate,604.43
2014,Nepal,Ammonium sulphate,566.3
2015,Nepal,Ammonium sulphate,467.88
2016,Nepal,Ammonium sulphate,566.84
2017,Nepal,Ammonium sulphate,1542.73
2011,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.08
2017,Nepal,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,27.86
2003,Nepal,Diammonium phosphate (DAP),7190.55
2010,Nepal,Diammonium phosphate (DAP),19682.82
2011,Nepal,Diammonium phosphate (DAP),29804.3
2012,Nepal,Diammonium phosphate (DAP),27183.23
2013,Nepal,Diammonium phosphate (DAP),64992.65
2014,Nepal,Diammonium phosphate (DAP),56463.47
2015,Nepal,Diammonium phosphate (DAP),44906.15
2016,Nepal,Diammonium phosphate (DAP),50155.81
2017,Nepal,Diammonium phosphate (DAP),55299.05
2003,Nepal,Fertilizers n.e.c.,230.4
2009,Nepal,Fertilizers n.e.c.,30.36
2010,Nepal,Fertilizers n.e.c.,86.03
2011,Nepal,Fertilizers n.e.c.,16707.91
2012,Nepal,Fertilizers n.e.c.,3800.46
2013,Nepal,Fertilizers n.e.c.,233.21
2014,Nepal,Fertilizers n.e.c.,286.64
2015,Nepal,Fertilizers n.e.c.,127.51
2016,Nepal,Fertilizers n.e.c.,517.37
2017,Nepal,Fertilizers n.e.c.,184.66
2010,Nepal,Monoammonium phosphate (MAP),1885.09
2012,Nepal,Monoammonium phosphate (MAP),5632.96
2014,Nepal,Monoammonium phosphate (MAP),0.03
2015,Nepal,Monoammonium phosphate (MAP),0.2
2016,Nepal,Monoammonium phosphate (MAP),805.79
2017,Nepal,Monoammonium phosphate (MAP),805.21
2003,Nepal,NPK fertilizers,1869.19
2009,Nepal,NPK fertilizers,966.46
2010,Nepal,NPK fertilizers,8893.75
2011,Nepal,NPK fertilizers,909.7
2012,Nepal,NPK fertilizers,39.09
2013,Nepal,NPK fertilizers,66.64
2014,Nepal,NPK fertilizers,18.92
2015,Nepal,NPK fertilizers,2.93
2016,Nepal,NPK fertilizers,6.29
2017,Nepal,NPK fertilizers,72.37
2003,Nepal,"Other nitrogenous fertilizers, n.e.c.",194.97
2009,Nepal,"Other nitrogenous fertilizers, n.e.c.",321.79
2010,Nepal,"Other nitrogenous fertilizers, n.e.c.",4769.94
2011,Nepal,"Other nitrogenous fertilizers, n.e.c.",161.3
2012,Nepal,"Other nitrogenous fertilizers, n.e.c.",229.72
2013,Nepal,"Other nitrogenous fertilizers, n.e.c.",161.18
2014,Nepal,"Other nitrogenous fertilizers, n.e.c.",191.19
2015,Nepal,"Other nitrogenous fertilizers, n.e.c.",326.27
2016,Nepal,"Other nitrogenous fertilizers, n.e.c.",173.07
2017,Nepal,"Other nitrogenous fertilizers, n.e.c.",291.22
2009,Nepal,Other NP compounds,3.78
2012,Nepal,Other NP compounds,214.42
2014,Nepal,Other NP compounds,19.34
2015,Nepal,Other NP compounds,79.06
2016,Nepal,Other NP compounds,3.56
2017,Nepal,Other NP compounds,810.84
2009,Nepal,"Other phosphatic fertilizers, n.e.c.",33.66
2010,Nepal,"Other phosphatic fertilizers, n.e.c.",0.16
2011,Nepal,"Other phosphatic fertilizers, n.e.c.",2092.27
2012,Nepal,"Other phosphatic fertilizers, n.e.c.",0.16
2013,Nepal,"Other phosphatic fertilizers, n.e.c.",0.67
2017,Nepal,"Other phosphatic fertilizers, n.e.c.",0.02
2003,Nepal,"Other potassic fertilizers, n.e.c.",9.75
2010,Nepal,"Other potassic fertilizers, n.e.c.",4.51
2011,Nepal,"Other potassic fertilizers, n.e.c.",1283.6
2012,Nepal,"Other potassic fertilizers, n.e.c.",126.7
2013,Nepal,"Other potassic fertilizers, n.e.c.",8579.44
2014,Nepal,"Other potassic fertilizers, n.e.c.",1276.95
2015,Nepal,"Other potassic fertilizers, n.e.c.",4896.35
2016,Nepal,"Other potassic fertilizers, n.e.c.",2598.96
2017,Nepal,"Other potassic fertilizers, n.e.c.",3203.07
2003,Nepal,Phosphate rock,7.96
2009,Nepal,Phosphate rock,29.03
2010,Nepal,Phosphate rock,414.12
2011,Nepal,Phosphate rock,172.57
2012,Nepal,Phosphate rock,8.94
2013,Nepal,Phosphate rock,8.61
2014,Nepal,Phosphate rock,9.23
2015,Nepal,Phosphate rock,14.14
2016,Nepal,Phosphate rock,10.91
2017,Nepal,Phosphate rock,0.41
2011,Nepal,PK compounds,0.63
2012,Nepal,PK compounds,9.72
2013,Nepal,PK compounds,5.67
2016,Nepal,PK compounds,0.02
2017,Nepal,PK compounds,0.86
2003,Nepal,Potassium chloride (muriate of potash) (MOP),0.62
2011,Nepal,Potassium chloride (muriate of potash) (MOP),847.05
2013,Nepal,Potassium chloride (muriate of potash) (MOP),92.68
2014,Nepal,Potassium chloride (muriate of potash) (MOP),0.24
2015,Nepal,Potassium chloride (muriate of potash) (MOP),0.03
2016,Nepal,Potassium chloride (muriate of potash) (MOP),0.02
2017,Nepal,Potassium chloride (muriate of potash) (MOP),6.2
2003,Nepal,Potassium nitrate,0.95
2009,Nepal,Potassium nitrate,2.06
2010,Nepal,Potassium nitrate,4.19
2011,Nepal,Potassium nitrate,4.25
2012,Nepal,Potassium nitrate,7.12
2013,Nepal,Potassium nitrate,4.39
2014,Nepal,Potassium nitrate,10.15
2015,Nepal,Potassium nitrate,4.09
2016,Nepal,Potassium nitrate,8.66
2017,Nepal,Potassium nitrate,5.79
2012,Nepal,Potassium sulphate (sulphate of potash) (SOP),7.62
2013,Nepal,Potassium sulphate (sulphate of potash) (SOP),0.13
2014,Nepal,Potassium sulphate (sulphate of potash) (SOP),0.21
2015,Nepal,Potassium sulphate (sulphate of potash) (SOP),0.15
2016,Nepal,Potassium sulphate (sulphate of potash) (SOP),0.23
2017,Nepal,Potassium sulphate (sulphate of potash) (SOP),0.09
2011,Nepal,Sodium nitrate,36.07
2012,Nepal,Sodium nitrate,49.84
2013,Nepal,Sodium nitrate,24.38
2014,Nepal,Sodium nitrate,0.03
2015,Nepal,Sodium nitrate,0.13
2016,Nepal,Sodium nitrate,41.0
2017,Nepal,Sodium nitrate,0.1
2003,Nepal,Superphosphates above 35%,167.04
2010,Nepal,Superphosphates above 35%,457.98
2011,Nepal,Superphosphates above 35%,1071.93
2012,Nepal,Superphosphates above 35%,375.85
2013,Nepal,Superphosphates above 35%,1156.27
2014,Nepal,Superphosphates above 35%,443.03
2015,Nepal,Superphosphates above 35%,84.53
2016,Nepal,Superphosphates above 35%,638.38
2017,Nepal,Superphosphates above 35%,1724.79
2003,Nepal,Urea,3222.48
2009,Nepal,Urea,2197.27
2010,Nepal,Urea,29837.54
2011,Nepal,Urea,76933.8
2012,Nepal,Urea,39815.08
2013,Nepal,Urea,86107.99
2014,Nepal,Urea,57985.52
2015,Nepal,Urea,83825.38
2016,Nepal,Urea,67202.11
2017,Nepal,Urea,67772.37
2003,Nepal,Urea and ammonium nitrate solutions (UAN),30.33
2010,Nepal,Urea and ammonium nitrate solutions (UAN),4225.9
2011,Nepal,Urea and ammonium nitrate solutions (UAN),1.35
2002,Oman,"Ammonia, anhydrous",10.77
2004,Oman,"Ammonia, anhydrous",10.72
2005,Oman,"Ammonia, anhydrous",17.65
2006,Oman,"Ammonia, anhydrous",37.44
2008,Oman,"Ammonia, anhydrous",30.66
2009,Oman,"Ammonia, anhydrous",89.05
2010,Oman,"Ammonia, anhydrous",15.86
2011,Oman,"Ammonia, anhydrous",87.1
2012,Oman,"Ammonia, anhydrous",56.45
2013,Oman,"Ammonia, anhydrous",78.46
2014,Oman,"Ammonia, anhydrous",75.16
2015,Oman,"Ammonia, anhydrous",67.73
2016,Oman,"Ammonia, anhydrous",228.13
2017,Oman,"Ammonia, anhydrous",141.72
2002,Oman,Ammonium nitrate (AN),245.04
2003,Oman,Ammonium nitrate (AN),246.57
2004,Oman,Ammonium nitrate (AN),523.19
2005,Oman,Ammonium nitrate (AN),361.06
2006,Oman,Ammonium nitrate (AN),1015.65
2007,Oman,Ammonium nitrate (AN),2346.49
2008,Oman,Ammonium nitrate (AN),5178.73
2009,Oman,Ammonium nitrate (AN),2888.45
2010,Oman,Ammonium nitrate (AN),83837.01
2011,Oman,Ammonium nitrate (AN),1648.29
2012,Oman,Ammonium nitrate (AN),4878.17
2013,Oman,Ammonium nitrate (AN),7312.21
2014,Oman,Ammonium nitrate (AN),4811.02
2015,Oman,Ammonium nitrate (AN),5973.36
2016,Oman,Ammonium nitrate (AN),4408.77
2017,Oman,Ammonium nitrate (AN),4947.33
2002,Oman,Ammonium sulphate,55.14
2003,Oman,Ammonium sulphate,90.84
2004,Oman,Ammonium sulphate,175.23
2005,Oman,Ammonium sulphate,180.0
2006,Oman,Ammonium sulphate,203.06
2007,Oman,Ammonium sulphate,178.43
2008,Oman,Ammonium sulphate,91.01
2009,Oman,Ammonium sulphate,81.74
2010,Oman,Ammonium sulphate,274.36
2011,Oman,Ammonium sulphate,201.89
2012,Oman,Ammonium sulphate,729.61
2013,Oman,Ammonium sulphate,757.61
2014,Oman,Ammonium sulphate,307.8
2015,Oman,Ammonium sulphate,298.14
2016,Oman,Ammonium sulphate,592.9
2017,Oman,Ammonium sulphate,492.05
2002,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.01
2006,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,127.43
2007,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,91.02
2008,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,9.2
2009,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,94.81
2010,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,312.76
2011,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,565.23
2012,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,23.97
2013,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,11.13
2014,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,32.22
2015,Oman,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,0.63
2005,Oman,Diammonium phosphate (DAP),0.47
2006,Oman,Diammonium phosphate (DAP),4.12
2007,Oman,Diammonium phosphate (DAP),8.25
2008,Oman,Diammonium phosphate (DAP),115.15
2009,Oman,Diammonium phosphate (DAP),17.73
2010,Oman,Diammonium phosphate (DAP),379.06
2011,Oman,Diammonium phosphate (DAP),3.26
2012,Oman,Diammonium phosphate (DAP),0.05
2013,Oman,Diammonium phosphate (DAP),11.11
2015,Oman,Diammonium phosphate (DAP),28.51
2016,Oman,Diammonium phosphate (DAP),338.63
2017,Oman,Diammonium phosphate (DAP),13.16
2002,Oman,Fertilizers n.e.c.,1899.84
2003,Oman,Fertilizers n.e.c.,275.93
2004,Oman,Fertilizers n.e.c.,1426.37
2005,Oman,Fertilizers n.e.c.,1747.95
2006,Oman,Fertilizers n.e.c.,1510.58
2007,Oman,Fertilizers n.e.c.,2919.56
2008,Oman,Fertilizers n.e.c.,8999.79
2009,Oman,Fertilizers n.e.c.,2532.08
2010,Oman,Fertilizers n.e.c.,3186.94
2011,Oman,Fertilizers n.e.c.,3683.38
2012,Oman,Fertilizers n.e.c.,4780.62
2013,Oman,Fertilizers n.e.c.,6043.6
2014,Oman,Fertilizers n.e.c.,4552.69
2015,Oman,Fertilizers n.e.c.,3584.35
2016,Oman,Fertilizers n.e.c.,1959.31
2017,Oman,Fertilizers n.e.c.,620.19
2002,Oman,Monoammonium phosphate (MAP),6.7
2005,Oman,Monoammonium phosphate (MAP),0.45
2006,Oman,Monoammonium phosphate (MAP),61.4
2007,Oman,Monoammonium phosphate (MAP),26.85
2008,Oman,Monoammonium phosphate (MAP),13.36
2009,Oman,Monoammonium phosphate (MAP),68.45
2010,Oman,Monoammonium phosphate (MAP),46.0
2011,Oman,Monoammonium phosphate (MAP),4.5
2012,Oman,Monoammonium phosphate (MAP),10.11
2013,Oman,Monoammonium phosphate (MAP),0.04
2014,Oman,Monoammonium phosphate (MAP),96.02
2015,Oman,Monoammonium phosphate (MAP),26.49
2016,Oman,Monoammonium phosphate (MAP),5.13
2017,Oman,Monoammonium phosphate (MAP),83.87
2002,Oman,NPK fertilizers,661.29
2003,Oman,NPK fertilizers,1338.38
2004,Oman,NPK fertilizers,2029.03
2005,Oman,NPK fertilizers,2672.11
2006,Oman,NPK fertilizers,2358.04
2007,Oman,NPK fertilizers,2367.26
2008,Oman,NPK fertilizers,3137.92
2009,Oman,NPK fertilizers,2400.42
2010,Oman,NPK fertilizers,2711.05
2011,Oman,NPK fertilizers,3740.27
2012,Oman,NPK fertilizers,2883.31
2013,Oman,NPK fertilizers,3391.0
2014,Oman,NPK fertilizers,4205.46
2015,Oman,NPK fertilizers,5204.11
2016,Oman,NPK fertilizers,7469.67
2017,Oman,NPK fertilizers,9312.44
2002,Oman,"Other nitrogenous fertilizers, n.e.c.",203.96
2003,Oman,"Other nitrogenous fertilizers, n.e.c.",130.02
2004,Oman,"Other nitrogenous fertilizers, n.e.c.",432.15
2005,Oman,"Other nitrogenous fertilizers, n.e.c.",442.14
2006,Oman,"Other nitrogenous fertilizers, n.e.c.",689.79
2007,Oman,"Other nitrogenous fertilizers, n.e.c.",847.25
2008,Oman,"Other nitrogenous fertilizers, n.e.c.",895.46
2009,Oman,"Other nitrogenous fertilizers, n.e.c.",1183.35
2010,Oman,"Other nitrogenous fertilizers, n.e.c.",971.74
2011,Oman,"Other nitrogenous fertilizers, n.e.c.",1109.18
2012,Oman,"Other nitrogenous fertilizers, n.e.c.",1769.54
2013,Oman,"Other nitrogenous fertilizers, n.e.c.",888.11
2014,Oman,"Other nitrogenous fertilizers, n.e.c.",745.9
2015,Oman,"Other nitrogenous fertilizers, n.e.c.",1742.93
2016,Oman,"Other nitrogenous fertilizers, n.e.c.",1304.56
2017,Oman,"Other nitrogenous fertilizers, n.e.c.",1068.83
2002,Oman,Other NP compounds,96.15
2004,Oman,Other NP compounds,150.82
2005,Oman,Other NP compounds,77.5
2006,Oman,Other NP compounds,240.37
2007,Oman,Other NP compounds,332.47
2008,Oman,Other NP compounds,196.92
2009,Oman,Other NP compounds,504.49
2010,Oman,Other NP compounds,291.47
2011,Oman,Other NP compounds,373.95
2012,Oman,Other NP compounds,840.31
2013,Oman,Other NP compounds,701.73
2014,Oman,Other NP compounds,397.8
2015,Oman,Other NP compounds,257.77
2016,Oman,Other NP compounds,745.14
2017,Oman,Other NP compounds,687.94
2002,Oman,"Other phosphatic fertilizers, n.e.c.",16.04
2004,Oman,"Other phosphatic fertilizers, n.e.c.",17.88
