Year,Area,Item,Value
2002,Sri Lanka,Urea,376256.0
2003,Sri Lanka,Urea,288956.0
2004,Sri Lanka,Urea,322843.0
2005,Sri Lanka,Urea,318760.0
2006,Sri Lanka,Urea,345035.0
2007,Sri Lanka,Urea,319927.0
2008,Sri Lanka,Urea,438827.0
2009,Sri Lanka,Urea,382756.0
2010,Sri Lanka,Urea,358713.0
2011,Sri Lanka,Urea,420426.0
2015,Sri Lanka,Urea,321052.0
2016,Sri Lanka,Urea,176727.0
2017,Sri Lanka,Urea,211348.76
2002,Syrian Arab Republic,Ammonium nitrate (AN),147936.0
2006,Syrian Arab Republic,Ammonium nitrate (AN),323410.0
2007,Syrian Arab Republic,Ammonium nitrate (AN),316806.0
2008,Syrian Arab Republic,Ammonium nitrate (AN),315240.0
2009,Syrian Arab Republic,Ammonium nitrate (AN),75986.0
2011,Syrian Arab Republic,Ammonium nitrate (AN),93690.0
2002,Syrian Arab Republic,Ammonium sulphate,8000.0
2011,Syrian Arab Republic,Ammonium sulphate,688.0
2011,Syrian Arab Republic,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,100.0
2005,Syrian Arab Republic,Diammonium phosphate (DAP),580.0
2011,Syrian Arab Republic,Diammonium phosphate (DAP),6.0
2011,Syrian Arab Republic,Monoammonium phosphate (MAP),240.0
2002,Syrian Arab Republic,NPK fertilizers,6466.0
2004,Syrian Arab Republic,NPK fertilizers,8965.0
2005,Syrian Arab Republic,NPK fertilizers,12515.0
2011,Syrian Arab Republic,NPK fertilizers,2699.0
2004,Syrian Arab Republic,Other NP compounds,5033.0
2005,Syrian Arab Republic,Other NP compounds,1817.0
2004,Syrian Arab Republic,PK compounds,2597.0
2005,Syrian Arab Republic,PK compounds,10.0
2011,Syrian Arab Republic,PK compounds,70.0
2011,Syrian Arab Republic,Potassium nitrate,973.0
2006,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),19110.0
2007,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),19594.0
2008,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),24114.0
2009,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),17460.0
2011,Syrian Arab Republic,Potassium sulphate (sulphate of potash) (SOP),5003.0
2006,Syrian Arab Republic,Superphosphates above 35%,238346.0
2007,Syrian Arab Republic,Superphosphates above 35%,237006.0
2008,Syrian Arab Republic,Superphosphates above 35%,285220.0
2009,Syrian Arab Republic,Superphosphates above 35%,187887.0
2011,Syrian Arab Republic,Superphosphates above 35%,204380.0
2002,Syrian Arab Republic,Urea,368933.0
2006,Syrian Arab Republic,Urea,388239.0
2007,Syrian Arab Republic,Urea,365810.0
2008,Syrian Arab Republic,Urea,381850.0
2009,Syrian Arab Republic,Urea,134676.0
2011,Syrian Arab Republic,Urea,219262.0
2011,Tajikistan,Ammonium nitrate (AN),3128.0
2011,Tajikistan,Ammonium sulphate,1290.0
2004,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,19806.0
2005,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,21475.0
2011,Tajikistan,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,929.0
2011,Tajikistan,NPK fertilizers,1.0
2011,Tajikistan,Other NP compounds,167.0
2011,Tajikistan,Potassium chloride (muriate of potash) (MOP),294.0
2011,Tajikistan,Superphosphates above 35%,982.0
2004,Tajikistan,Urea,46214.0
2005,Tajikistan,Urea,50107.0
2011,Tajikistan,Urea,5989.0
2015,Thailand,"Ammonia, anhydrous",0.0
2015,Thailand,Ammonium nitrate (AN),0.0
2003,Thailand,Ammonium sulphate,318346.0
2004,Thailand,Ammonium sulphate,181090.0
2005,Thailand,Ammonium sulphate,349376.0
2006,Thailand,Ammonium sulphate,164452.05
2007,Thailand,Ammonium sulphate,247939.0
2008,Thailand,Ammonium sulphate,159737.04
2009,Thailand,Ammonium sulphate,177446.54
2010,Thailand,Ammonium sulphate,313810.14
2011,Thailand,Ammonium sulphate,312903.18
2015,Thailand,Ammonium sulphate,116991.0
2003,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4700.0
2004,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,984.0
2005,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2397.0
2006,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3240.0
2007,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2836.0
2009,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2420.28
2010,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2497.53
2011,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,3751.28
2015,Thailand,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,4333.0
2003,Thailand,Diammonium phosphate (DAP),298404.0
2004,Thailand,Diammonium phosphate (DAP),443255.0
2005,Thailand,Diammonium phosphate (DAP),276632.0
2006,Thailand,Diammonium phosphate (DAP),367096.13
2008,Thailand,Diammonium phosphate (DAP),245277.1
2009,Thailand,Diammonium phosphate (DAP),164116.95
2010,Thailand,Diammonium phosphate (DAP),228979.21
2011,Thailand,Diammonium phosphate (DAP),238138.29
2015,Thailand,Diammonium phosphate (DAP),326571.0
2015,Thailand,Fertilizers n.e.c.,0.0
2003,Thailand,Monoammonium phosphate (MAP),91035.0
2004,Thailand,Monoammonium phosphate (MAP),101823.0
2005,Thailand,Monoammonium phosphate (MAP),52278.0
2006,Thailand,Monoammonium phosphate (MAP),122287.74
2007,Thailand,Monoammonium phosphate (MAP),217756.0
2008,Thailand,Monoammonium phosphate (MAP),175134.91
2009,Thailand,Monoammonium phosphate (MAP),25317.77
2010,Thailand,Monoammonium phosphate (MAP),91808.52
2011,Thailand,Monoammonium phosphate (MAP),96843.16
2015,Thailand,Monoammonium phosphate (MAP),1266.0
2003,Thailand,NPK fertilizers,1450653.0
2004,Thailand,NPK fertilizers,562389.0
2005,Thailand,NPK fertilizers,442994.0
2006,Thailand,NPK fertilizers,594353.01
2007,Thailand,NPK fertilizers,898122.0
2008,Thailand,NPK fertilizers,596437.78
2009,Thailand,NPK fertilizers,493447.01
2010,Thailand,NPK fertilizers,947613.98
2011,Thailand,NPK fertilizers,815643.54
2015,Thailand,NPK fertilizers,414946.0
2015,Thailand,"Other nitrogenous fertilizers, n.e.c.",16832.0
2015,Thailand,Other NK compounds,0.0
2003,Thailand,Other NP compounds,364625.0
2004,Thailand,Other NP compounds,297472.0
2007,Thailand,Other NP compounds,6257.0
2008,Thailand,Other NP compounds,316278.0
2009,Thailand,Other NP compounds,361992.81
2010,Thailand,Other NP compounds,758608.46
2011,Thailand,Other NP compounds,703586.25
2015,Thailand,Other NP compounds,0.0
2015,Thailand,"Other phosphatic fertilizers, n.e.c.",0.0
2015,Thailand,"Other potassic fertilizers, n.e.c.",0.0
2015,Thailand,Phosphate rock,0.0
2006,Thailand,PK compounds,305.56
2007,Thailand,PK compounds,77.0
2008,Thailand,PK compounds,857.73
2009,Thailand,PK compounds,16110.92
2010,Thailand,PK compounds,19752.34
2011,Thailand,PK compounds,10571.73
2015,Thailand,PK compounds,0.0
2003,Thailand,Potassium chloride (muriate of potash) (MOP),367015.0
2004,Thailand,Potassium chloride (muriate of potash) (MOP),484843.0
2005,Thailand,Potassium chloride (muriate of potash) (MOP),476803.0
2006,Thailand,Potassium chloride (muriate of potash) (MOP),360847.37
2007,Thailand,Potassium chloride (muriate of potash) (MOP),452046.0
2008,Thailand,Potassium chloride (muriate of potash) (MOP),547181.06
2009,Thailand,Potassium chloride (muriate of potash) (MOP),142685.54
2010,Thailand,Potassium chloride (muriate of potash) (MOP),517917.31
2011,Thailand,Potassium chloride (muriate of potash) (MOP),707527.9
2015,Thailand,Potassium chloride (muriate of potash) (MOP),0.0
2003,Thailand,Potassium nitrate,17554.0
2004,Thailand,Potassium nitrate,14828.0
2015,Thailand,Potassium nitrate,10109.0
2003,Thailand,Potassium sulphate (sulphate of potash) (SOP),12282.0
2004,Thailand,Potassium sulphate (sulphate of potash) (SOP),8846.0
2005,Thailand,Potassium sulphate (sulphate of potash) (SOP),9650.0
2006,Thailand,Potassium sulphate (sulphate of potash) (SOP),13128.36
2007,Thailand,Potassium sulphate (sulphate of potash) (SOP),9583.0
2008,Thailand,Potassium sulphate (sulphate of potash) (SOP),15736.19
2009,Thailand,Potassium sulphate (sulphate of potash) (SOP),7976.09
2010,Thailand,Potassium sulphate (sulphate of potash) (SOP),8715.47
2011,Thailand,Potassium sulphate (sulphate of potash) (SOP),9548.16
2015,Thailand,Potassium sulphate (sulphate of potash) (SOP),13848.0
2015,Thailand,Sodium nitrate,0.0
2003,Thailand,Superphosphates above 35%,46918.0
2004,Thailand,Superphosphates above 35%,11748.0
2005,Thailand,Superphosphates above 35%,31397.0
2006,Thailand,Superphosphates above 35%,51310.83
2007,Thailand,Superphosphates above 35%,11459.0
2009,Thailand,Superphosphates above 35%,659.35
2010,Thailand,Superphosphates above 35%,111.75
2015,Thailand,Superphosphates above 35%,0.0
2007,Thailand,"Superphosphates, other",1874.0
2008,Thailand,"Superphosphates, other",529.35
2009,Thailand,"Superphosphates, other",20578.31
2015,Thailand,"Superphosphates, other",27534.0
2003,Thailand,Urea,1609464.0
2004,Thailand,Urea,1662869.0
2005,Thailand,Urea,1569161.0
2006,Thailand,Urea,1494489.38
2007,Thailand,Urea,1721105.0
2008,Thailand,Urea,1792216.38
2009,Thailand,Urea,2501581.85
2010,Thailand,Urea,2331510.76
2011,Thailand,Urea,2237163.24
2015,Thailand,Urea,1865722.0
2003,Thailand,Urea and ammonium nitrate solutions (UAN),20.0
2015,Thailand,Urea and ammonium nitrate solutions (UAN),0.0
2002,Turkey,Ammonium nitrate (AN),1690329.0
2003,Turkey,Ammonium nitrate (AN),1107912.0
2004,Turkey,Ammonium nitrate (AN),990300.0
2005,Turkey,Ammonium nitrate (AN),1024401.0
2007,Turkey,Ammonium nitrate (AN),889969.0
2008,Turkey,Ammonium nitrate (AN),744245.0
2009,Turkey,Ammonium nitrate (AN),1047718.0
2010,Turkey,Ammonium nitrate (AN),928443.0
2011,Turkey,Ammonium nitrate (AN),991975.61
2014,Turkey,Ammonium nitrate (AN),1074122.0
2015,Turkey,Ammonium nitrate (AN),1105355.0
2016,Turkey,Ammonium nitrate (AN),1766383.0
2017,Turkey,Ammonium nitrate (AN),1976770.0
2002,Turkey,Ammonium sulphate,768874.0
2003,Turkey,Ammonium sulphate,727347.0
2004,Turkey,Ammonium sulphate,768295.0
2005,Turkey,Ammonium sulphate,872663.0
2007,Turkey,Ammonium sulphate,359927.0
2008,Turkey,Ammonium sulphate,292460.0
2009,Turkey,Ammonium sulphate,506925.0
2010,Turkey,Ammonium sulphate,407668.0
2011,Turkey,Ammonium sulphate,832265.07
2014,Turkey,Ammonium sulphate,431857.0
2015,Turkey,Ammonium sulphate,483283.0
2016,Turkey,Ammonium sulphate,652589.0
2017,Turkey,Ammonium sulphate,727056.0
2003,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,818947.0
2004,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,876625.0
2005,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,813999.0
2007,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1005838.0
2008,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,809726.0
2009,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,947436.0
2010,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,847260.0
2011,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,810558.06
2014,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,736495.0
2015,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,607558.0
2016,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,624205.0
2017,Turkey,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,625090.0
2002,Turkey,Diammonium phosphate (DAP),348385.0
2003,Turkey,Diammonium phosphate (DAP),505043.0
2004,Turkey,Diammonium phosphate (DAP),581171.0
2005,Turkey,Diammonium phosphate (DAP),711673.0
2007,Turkey,Diammonium phosphate (DAP),428012.0
2008,Turkey,Diammonium phosphate (DAP),149098.0
2009,Turkey,Diammonium phosphate (DAP),717760.0
2010,Turkey,Diammonium phosphate (DAP),561770.67
2011,Turkey,Diammonium phosphate (DAP),419662.51
2014,Turkey,Diammonium phosphate (DAP),505565.0
2015,Turkey,Diammonium phosphate (DAP),449783.0
2016,Turkey,Diammonium phosphate (DAP),887871.0
2017,Turkey,Diammonium phosphate (DAP),820242.0
2002,Turkey,Monoammonium phosphate (MAP),78192.0
2003,Turkey,Monoammonium phosphate (MAP),88155.0
2004,Turkey,Monoammonium phosphate (MAP),93572.0
2005,Turkey,Monoammonium phosphate (MAP),113009.0
2010,Turkey,Monoammonium phosphate (MAP),60098.45
2011,Turkey,Monoammonium phosphate (MAP),101915.55
2003,Turkey,NPK fertilizers,549240.0
2004,Turkey,NPK fertilizers,554724.0
2005,Turkey,NPK fertilizers,787384.0
2007,Turkey,NPK fertilizers,371545.0
2008,Turkey,NPK fertilizers,293303.0
2009,Turkey,NPK fertilizers,283217.0
2010,Turkey,NPK fertilizers,198630.0
2011,Turkey,NPK fertilizers,231708.0
2003,Turkey,Other NP compounds,1018726.0
2004,Turkey,Other NP compounds,979296.0
2005,Turkey,Other NP compounds,816436.0
2007,Turkey,Other NP compounds,1014958.0
2008,Turkey,Other NP compounds,789591.0
2009,Turkey,Other NP compounds,908895.0
2010,Turkey,Other NP compounds,926975.11
2011,Turkey,Other NP compounds,893530.0
2005,Turkey,PK compounds,2113.0
2010,Turkey,PK compounds,387.35
2011,Turkey,PK compounds,212.11
2002,Turkey,Potassium chloride (muriate of potash) (MOP),111803.0
2003,Turkey,Potassium chloride (muriate of potash) (MOP),107434.0
2004,Turkey,Potassium chloride (muriate of potash) (MOP),130688.0
2005,Turkey,Potassium chloride (muriate of potash) (MOP),135193.0
2011,Turkey,Potassium chloride (muriate of potash) (MOP),93412.37
2002,Turkey,Potassium nitrate,20223.0
2003,Turkey,Potassium nitrate,20101.0
2004,Turkey,Potassium nitrate,23029.0
2005,Turkey,Potassium nitrate,33607.0
2007,Turkey,Potassium nitrate,30196.0
2008,Turkey,Potassium nitrate,23988.0
2009,Turkey,Potassium nitrate,15326.0
2010,Turkey,Potassium nitrate,37172.73
2011,Turkey,Potassium nitrate,37478.17
2002,Turkey,Potassium sulphate (sulphate of potash) (SOP),36743.0
2003,Turkey,Potassium sulphate (sulphate of potash) (SOP),51167.0
2004,Turkey,Potassium sulphate (sulphate of potash) (SOP),59374.0
2005,Turkey,Potassium sulphate (sulphate of potash) (SOP),39156.0
2007,Turkey,Potassium sulphate (sulphate of potash) (SOP),28058.0
2008,Turkey,Potassium sulphate (sulphate of potash) (SOP),15484.0
2009,Turkey,Potassium sulphate (sulphate of potash) (SOP),1.0
2010,Turkey,Potassium sulphate (sulphate of potash) (SOP),9850.0
2011,Turkey,Potassium sulphate (sulphate of potash) (SOP),23799.74
2003,Turkey,Superphosphates above 35%,98131.0
2004,Turkey,Superphosphates above 35%,127979.0
2005,Turkey,Superphosphates above 35%,96797.0
2007,Turkey,Superphosphates above 35%,40401.0
2008,Turkey,Superphosphates above 35%,19434.0
2009,Turkey,Superphosphates above 35%,76496.0
2010,Turkey,Superphosphates above 35%,98456.0
2011,Turkey,Superphosphates above 35%,123707.39
2014,Turkey,Superphosphates above 35%,25457.0
2015,Turkey,Superphosphates above 35%,38066.0
2016,Turkey,Superphosphates above 35%,32783.0
2017,Turkey,Superphosphates above 35%,18821.0
2003,Turkey,"Superphosphates, other",9193.0
2004,Turkey,"Superphosphates, other",20336.0
2005,Turkey,"Superphosphates, other",30080.0
2007,Turkey,"Superphosphates, other",9661.0
2008,Turkey,"Superphosphates, other",16402.0
2011,Turkey,"Superphosphates, other",9042.82
2002,Turkey,Urea,1120558.0
2003,Turkey,Urea,1172689.0
2004,Turkey,Urea,1349069.0
2005,Turkey,Urea,1273222.0
2007,Turkey,Urea,772232.0
2008,Turkey,Urea,770231.0
2009,Turkey,Urea,991060.0
2010,Turkey,Urea,998481.0
2011,Turkey,Urea,1441212.29
2014,Turkey,Urea,1074122.0
2015,Turkey,Urea,1105355.0
2016,Turkey,Urea,1766383.0
2017,Turkey,Urea,1976770.0
2003,Turkey,Urea and ammonium nitrate solutions (UAN),2.0
2011,Turkey,Urea and ammonium nitrate solutions (UAN),965.65
2002,United Arab Emirates,Ammonium nitrate (AN),2000.0
2003,United Arab Emirates,Ammonium nitrate (AN),2000.0
2004,United Arab Emirates,Ammonium nitrate (AN),2000.0
2005,United Arab Emirates,Ammonium nitrate (AN),2000.0
2006,United Arab Emirates,Ammonium nitrate (AN),2000.0
2007,United Arab Emirates,Ammonium nitrate (AN),2000.0
2008,United Arab Emirates,Ammonium nitrate (AN),2000.0
2009,United Arab Emirates,Ammonium nitrate (AN),2000.0
2010,United Arab Emirates,Ammonium nitrate (AN),2000.0
2011,United Arab Emirates,Ammonium nitrate (AN),2000.0
2012,United Arab Emirates,Ammonium nitrate (AN),2000.0
2013,United Arab Emirates,Ammonium nitrate (AN),2000.0
2014,United Arab Emirates,Ammonium nitrate (AN),1609.69
2015,United Arab Emirates,Ammonium nitrate (AN),1958.16
2016,United Arab Emirates,Ammonium nitrate (AN),1958.16
2002,United Arab Emirates,NPK fertilizers,35000.0
2003,United Arab Emirates,NPK fertilizers,35000.0
2004,United Arab Emirates,NPK fertilizers,35000.0
2005,United Arab Emirates,NPK fertilizers,35000.0
2006,United Arab Emirates,NPK fertilizers,23000.0
2007,United Arab Emirates,NPK fertilizers,22000.0
2008,United Arab Emirates,NPK fertilizers,22000.0
2009,United Arab Emirates,NPK fertilizers,22000.0
2010,United Arab Emirates,NPK fertilizers,22000.0
2011,United Arab Emirates,NPK fertilizers,22000.0
2012,United Arab Emirates,NPK fertilizers,22000.0
2013,United Arab Emirates,NPK fertilizers,22000.0
2014,United Arab Emirates,NPK fertilizers,17706.56
2015,United Arab Emirates,NPK fertilizers,21539.76
2016,United Arab Emirates,NPK fertilizers,21539.76
2002,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),8000.0
2003,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),8000.0
2004,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),8000.0
2005,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),3000.0
2006,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),6000.0
2007,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),4000.0
2008,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),2000.0
2009,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),2000.0
2010,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),7000.0
2011,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),14000.0
2012,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),8000.0
2013,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),24000.0
2014,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),15000.0
2015,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),15000.0
2016,United Arab Emirates,Potassium chloride (muriate of potash) (MOP),15000.0
2002,United Arab Emirates,Superphosphates above 35%,2000.0
2003,United Arab Emirates,Superphosphates above 35%,2000.0
2004,United Arab Emirates,Superphosphates above 35%,2000.0
2005,United Arab Emirates,Superphosphates above 35%,2000.0
2006,United Arab Emirates,Superphosphates above 35%,1000.0
2007,United Arab Emirates,Superphosphates above 35%,1000.0
2008,United Arab Emirates,Superphosphates above 35%,1000.0
2009,United Arab Emirates,Superphosphates above 35%,1000.0
2010,United Arab Emirates,Superphosphates above 35%,1000.0
2011,United Arab Emirates,Superphosphates above 35%,1000.0
2012,United Arab Emirates,Superphosphates above 35%,1000.0
2013,United Arab Emirates,Superphosphates above 35%,2000.0
2014,United Arab Emirates,Superphosphates above 35%,2000.0
2015,United Arab Emirates,Superphosphates above 35%,2000.0
2016,United Arab Emirates,Superphosphates above 35%,2000.0
2002,United Arab Emirates,Urea,57000.0
2003,United Arab Emirates,Urea,57000.0
2004,United Arab Emirates,Urea,57000.0
2005,United Arab Emirates,Urea,57000.0
2006,United Arab Emirates,Urea,59000.0
2007,United Arab Emirates,Urea,62000.0
2008,United Arab Emirates,Urea,63000.0
2009,United Arab Emirates,Urea,41000.0
2010,United Arab Emirates,Urea,48000.0
2011,United Arab Emirates,Urea,46000.0
2012,United Arab Emirates,Urea,34000.0
2013,United Arab Emirates,Urea,28000.0
2014,United Arab Emirates,Urea,20121.09
2015,United Arab Emirates,Urea,24477.0
2016,United Arab Emirates,Urea,24477.0
2005,Viet Nam,Ammonium nitrate (AN),38037.0
2009,Viet Nam,Ammonium nitrate (AN),68676.0
2010,Viet Nam,Ammonium nitrate (AN),85721.0
2011,Viet Nam,Ammonium nitrate (AN),113428.87
2005,Viet Nam,Ammonium sulphate,731804.0
2009,Viet Nam,Ammonium sulphate,1164518.0
2010,Viet Nam,Ammonium sulphate,681092.0
2011,Viet Nam,Ammonium sulphate,885084.98
2005,Viet Nam,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,49.0
2009,Viet Nam,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,1191.0
2010,Viet Nam,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,421.0
2011,Viet Nam,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,23.04
2005,Viet Nam,Diammonium phosphate (DAP),606338.0
2009,Viet Nam,Diammonium phosphate (DAP),953483.0
2010,Viet Nam,Diammonium phosphate (DAP),539025.0
2011,Viet Nam,Diammonium phosphate (DAP),406589.21
2005,Viet Nam,Monoammonium phosphate (MAP),17972.0
2009,Viet Nam,Monoammonium phosphate (MAP),7224.0
2010,Viet Nam,Monoammonium phosphate (MAP),28178.0
2011,Viet Nam,Monoammonium phosphate (MAP),18705.39
2005,Viet Nam,NPK fertilizers,2083500.0
2009,Viet Nam,NPK fertilizers,303506.0
2010,Viet Nam,NPK fertilizers,196518.0
2011,Viet Nam,NPK fertilizers,208599.17
2005,Viet Nam,Other NP compounds,1500.0
2009,Viet Nam,Other NP compounds,2386.0
2010,Viet Nam,Other NP compounds,3052.0
2011,Viet Nam,Other NP compounds,2133.15
2005,Viet Nam,PK compounds,303.0
2009,Viet Nam,PK compounds,1783.0
2010,Viet Nam,PK compounds,763.0
2011,Viet Nam,PK compounds,1589.77
2002,Viet Nam,Potassium chloride (muriate of potash) (MOP),517000.0
2003,Viet Nam,Potassium chloride (muriate of potash) (MOP),662000.0
2005,Viet Nam,Potassium chloride (muriate of potash) (MOP),382849.0
2009,Viet Nam,Potassium chloride (muriate of potash) (MOP),441716.0
2010,Viet Nam,Potassium chloride (muriate of potash) (MOP),620461.0
2011,Viet Nam,Potassium chloride (muriate of potash) (MOP),926640.33
2009,Viet Nam,Potassium nitrate,646.0
2010,Viet Nam,Potassium nitrate,843.0
2005,Viet Nam,Potassium sulphate (sulphate of potash) (SOP),14328.0
2009,Viet Nam,Potassium sulphate (sulphate of potash) (SOP),15589.0
2010,Viet Nam,Potassium sulphate (sulphate of potash) (SOP),14580.0
2011,Viet Nam,Potassium sulphate (sulphate of potash) (SOP),12915.06
2005,Viet Nam,Superphosphates above 35%,10453.0
2009,Viet Nam,Superphosphates above 35%,5612.0
2010,Viet Nam,Superphosphates above 35%,4695.0
2005,Viet Nam,Urea,1702327.0
2006,Viet Nam,Urea,791000.0
2007,Viet Nam,Urea,964369.0
2008,Viet Nam,Urea,937549.0
2009,Viet Nam,Urea,2333678.0
2010,Viet Nam,Urea,1911472.0
2011,Viet Nam,Urea,1381043.34
2009,Viet Nam,Urea and ammonium nitrate solutions (UAN),154.0
2011,Viet Nam,Urea and ammonium nitrate solutions (UAN),120.0
2003,Yemen,Ammonium nitrate (AN),1918.0
2004,Yemen,Ammonium nitrate (AN),2536.0
2005,Yemen,Ammonium nitrate (AN),1585.0
2006,Yemen,Ammonium nitrate (AN),858.0
2004,Yemen,Ammonium sulphate,100.0
2005,Yemen,Ammonium sulphate,1.0
2006,Yemen,Ammonium sulphate,189.0
2003,Yemen,NPK fertilizers,344.0
2004,Yemen,NPK fertilizers,129.0
2005,Yemen,NPK fertilizers,244.0
2006,Yemen,NPK fertilizers,114.0
2003,Yemen,Other NP compounds,7.0
2004,Yemen,Other NP compounds,475.0
2005,Yemen,Other NP compounds,1403.0
2006,Yemen,Other NP compounds,223.0
2003,Yemen,Potassium chloride (muriate of potash) (MOP),1100.0
2004,Yemen,Potassium chloride (muriate of potash) (MOP),1533.0
2005,Yemen,Potassium chloride (muriate of potash) (MOP),52.0
2006,Yemen,Potassium chloride (muriate of potash) (MOP),4192.0
2009,Yemen,Potassium chloride (muriate of potash) (MOP),500.0
2010,Yemen,Potassium chloride (muriate of potash) (MOP),2000.0
2011,Yemen,Potassium chloride (muriate of potash) (MOP),1000.0
2004,Yemen,Superphosphates above 35%,137.0
2005,Yemen,Superphosphates above 35%,1015.0
2006,Yemen,Superphosphates above 35%,86.0
2003,Yemen,Urea,9199.0
2004,Yemen,Urea,34738.0
2005,Yemen,Urea,6747.0
2006,Yemen,Urea,18545.0
2009,Yemen,Urea,30000.0
2010,Yemen,Urea,52000.0
2011,Yemen,Urea,30000.0
2003,Yemen,Urea and ammonium nitrate solutions (UAN),3.0
2004,Yemen,Urea and ammonium nitrate solutions (UAN),42.0
2005,Yemen,Urea and ammonium nitrate solutions (UAN),2.0
2006,Yemen,Urea and ammonium nitrate solutions (UAN),24.0
