,Area Code,Area,Item Code,Item,Year,Value,Longitude,Latitude
3495,131,Malaysia,4012,Superphosphates above 35%,2013,700.52,2° 30? 0? N,112° 30? 0? E
3496,131,Malaysia,4012,Superphosphates above 35%,2014,1551.09,2° 30? 0? N,112° 30? 0? E
3497,131,Malaysia,4012,Superphosphates above 35%,2015,506.75,2° 30? 0? N,112° 30? 0? E
3498,131,Malaysia,4012,Superphosphates above 35%,2016,250.15,2° 30? 0? N,112° 30? 0? E
3499,131,Malaysia,4012,Superphosphates above 35%,2017,185,2° 30? 0? N,112° 30? 0? E
3500,131,Malaysia,4001,Urea,2002,846129.04,2° 30? 0? N,112° 30? 0? E
3501,131,Malaysia,4001,Urea,2003,793209.57,2° 30? 0? N,112° 30? 0? E
3502,131,Malaysia,4001,Urea,2004,674496.95,2° 30? 0? N,112° 30? 0? E
3503,131,Malaysia,4001,Urea,2005,744114.04,2° 30? 0? N,112° 30? 0? E
3504,131,Malaysia,4001,Urea,2006,879594.2,2° 30? 0? N,112° 30? 0? E
3505,131,Malaysia,4001,Urea,2007,752454.79,2° 30? 0? N,112° 30? 0? E
3506,131,Malaysia,4001,Urea,2008,760366.87,2° 30? 0? N,112° 30? 0? E
3507,131,Malaysia,4001,Urea,2009,970086.28,2° 30? 0? N,112° 30? 0? E
3508,131,Malaysia,4001,Urea,2010,826821.8,2° 30? 0? N,112° 30? 0? E
3509,131,Malaysia,4001,Urea,2011,786358.67,2° 30? 0? N,112° 30? 0? E
3510,131,Malaysia,4001,Urea,2012,681658.88,2° 30? 0? N,112° 30? 0? E
3511,131,Malaysia,4001,Urea,2013,990327.84,2° 30? 0? N,112° 30? 0? E
3512,131,Malaysia,4001,Urea,2014,853032.4,2° 30? 0? N,112° 30? 0? E
3513,131,Malaysia,4001,Urea,2015,1049194.25,2° 30? 0? N,112° 30? 0? E
3514,131,Malaysia,4001,Urea,2016,1039189.46,2° 30? 0? N,112° 30? 0? E
3515,131,Malaysia,4001,Urea,2017,1755539.71,2° 30? 0? N,112° 30? 0? E
3516,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2002,100,2° 30? 0? N,112° 30? 0? E
3517,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2003,4.07,2° 30? 0? N,112° 30? 0? E
3518,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2004,7.55,2° 30? 0? N,112° 30? 0? E
3519,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2005,104.95,2° 30? 0? N,112° 30? 0? E
3520,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2006,2223.54,2° 30? 0? N,112° 30? 0? E
3521,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2007,2655.24,2° 30? 0? N,112° 30? 0? E
3522,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2010,0.01,2° 30? 0? N,112° 30? 0? E
3523,131,Malaysia,4006,Urea and ammonium nitrate solutions (UAN),2016,1.83,2° 30? 0? N,112° 30? 0? E
3524,132,Maldives,4008,"Other nitrogenous fertilizers, n.e.c.",2005,0.2,4° 10? 48? N,73° 30? 36? E
3525,141,Mongolia,4022,Diammonium phosphate (DAP),2014,16,48° 0? 0? N,106° 0? 0? E
3526,141,Mongolia,4030,Fertilizers n.e.c.,2012,0.02,48° 0? 0? N,106° 0? 0? E
3527,141,Mongolia,4011,Phosphate rock,2003,0,48° 0? 0? N,106° 0? 0? E
3528,141,Mongolia,4011,Phosphate rock,2007,0,48° 0? 0? N,106° 0? 0? E
3529,28,Myanmar,4030,Fertilizers n.e.c.,2005,1.42,22° 0? 0? N,96° 0? 0? E
3530,28,Myanmar,4030,Fertilizers n.e.c.,2006,22,22° 0? 0? N,96° 0? 0? E
3531,28,Myanmar,4030,Fertilizers n.e.c.,2009,0.53,22° 0? 0? N,96° 0? 0? E
3532,28,Myanmar,4030,Fertilizers n.e.c.,2016,0.83,22° 0? 0? N,96° 0? 0? E
3533,28,Myanmar,4030,Fertilizers n.e.c.,2017,1000.05,22° 0? 0? N,96° 0? 0? E
3534,28,Myanmar,4023,Monoammonium phosphate (MAP),2003,80.9,22° 0? 0? N,96° 0? 0? E
3535,28,Myanmar,4021,NPK fertilizers,2013,931.27,22° 0? 0? N,96° 0? 0? E
3536,28,Myanmar,4021,NPK fertilizers,2016,323.19,22° 0? 0? N,96° 0? 0? E
3537,28,Myanmar,4008,"Other nitrogenous fertilizers, n.e.c.",2004,22,22° 0? 0? N,96° 0? 0? E
3538,28,Myanmar,4008,"Other nitrogenous fertilizers, n.e.c.",2009,0.94,22° 0? 0? N,96° 0? 0? E
3539,28,Myanmar,4001,Urea,2017,3,22° 0? 0? N,96° 0? 0? E
3540,149,Nepal,4007,"Ammonia, anhydrous",2010,0.01,28° 10? 0? N,84° 15? 0? E
3541,149,Nepal,4008,"Other nitrogenous fertilizers, n.e.c.",2016,0,28° 10? 0? N,84° 15? 0? E
3542,149,Nepal,4014,"Other phosphatic fertilizers, n.e.c.",2017,0.18,28° 10? 0? N,84° 15? 0? E
3543,149,Nepal,4011,Phosphate rock,2003,0.17,28° 10? 0? N,84° 15? 0? E
3544,149,Nepal,4011,Phosphate rock,2011,0.28,28° 10? 0? N,84° 15? 0? E
3545,149,Nepal,4001,Urea,2009,0.05,28° 10? 0? N,84° 15? 0? E
3546,221,Oman,4007,"Ammonia, anhydrous",2007,1.86,21° 0? 0? N,57° 0? 0? E
3547,221,Oman,4007,"Ammonia, anhydrous",2011,10.28,21° 0? 0? N,57° 0? 0? E
3548,221,Oman,4007,"Ammonia, anhydrous",2012,3,21° 0? 0? N,57° 0? 0? E
3549,221,Oman,4007,"Ammonia, anhydrous",2013,0.25,21° 0? 0? N,57° 0? 0? E
3550,221,Oman,4007,"Ammonia, anhydrous",2015,8000,21° 0? 0? N,57° 0? 0? E
3551,221,Oman,4007,"Ammonia, anhydrous",2017,22,21° 0? 0? N,57° 0? 0? E
3552,221,Oman,4003,Ammonium nitrate (AN),2017,14581.6,21° 0? 0? N,57° 0? 0? E
3553,221,Oman,4002,Ammonium sulphate,2017,61100,21° 0? 0? N,57° 0? 0? E
3554,221,Oman,4030,Fertilizers n.e.c.,2002,41.5,21° 0? 0? N,57° 0? 0? E
3555,221,Oman,4030,Fertilizers n.e.c.,2005,141.52,21° 0? 0? N,57° 0? 0? E
3556,221,Oman,4030,Fertilizers n.e.c.,2006,37.42,21° 0? 0? N,57° 0? 0? E
3557,221,Oman,4030,Fertilizers n.e.c.,2007,42.85,21° 0? 0? N,57° 0? 0? E
3558,221,Oman,4030,Fertilizers n.e.c.,2008,391.27,21° 0? 0? N,57° 0? 0? E
3559,221,Oman,4030,Fertilizers n.e.c.,2009,101.8,21° 0? 0? N,57° 0? 0? E
3560,221,Oman,4030,Fertilizers n.e.c.,2010,0.31,21° 0? 0? N,57° 0? 0? E
3561,221,Oman,4030,Fertilizers n.e.c.,2011,24,21° 0? 0? N,57° 0? 0? E
3562,221,Oman,4030,Fertilizers n.e.c.,2013,20,21° 0? 0? N,57° 0? 0? E
3563,221,Oman,4030,Fertilizers n.e.c.,2014,0.37,21° 0? 0? N,57° 0? 0? E
3564,221,Oman,4030,Fertilizers n.e.c.,2015,611.41,21° 0? 0? N,57° 0? 0? E
3565,221,Oman,4030,Fertilizers n.e.c.,2016,1402.4,21° 0? 0? N,57° 0? 0? E
3566,221,Oman,4030,Fertilizers n.e.c.,2017,6.9,21° 0? 0? N,57° 0? 0? E
3567,221,Oman,4023,Monoammonium phosphate (MAP),2015,10.35,21° 0? 0? N,57° 0? 0? E
3568,221,Oman,4021,NPK fertilizers,2009,5,21° 0? 0? N,57° 0? 0? E
3569,221,Oman,4021,NPK fertilizers,2014,150,21° 0? 0? N,57° 0? 0? E
3570,221,Oman,4021,NPK fertilizers,2016,990.32,21° 0? 0? N,57° 0? 0? E
3571,221,Oman,4021,NPK fertilizers,2017,121.59,21° 0? 0? N,57° 0? 0? E
3572,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2002,191.9,21° 0? 0? N,57° 0? 0? E
3573,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2004,95.48,21° 0? 0? N,57° 0? 0? E
3574,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2007,0.04,21° 0? 0? N,57° 0? 0? E
3575,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2009,14006.24,21° 0? 0? N,57° 0? 0? E
3576,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2010,2,21° 0? 0? N,57° 0? 0? E
3577,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2012,150.03,21° 0? 0? N,57° 0? 0? E
3578,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2013,24191.65,21° 0? 0? N,57° 0? 0? E
3579,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2014,8636.6,21° 0? 0? N,57° 0? 0? E
3580,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2015,6241.12,21° 0? 0? N,57° 0? 0? E
3581,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2016,12574.46,21° 0? 0? N,57° 0? 0? E
3582,221,Oman,4008,"Other nitrogenous fertilizers, n.e.c.",2017,9116.81,21° 0? 0? N,57° 0? 0? E
3583,221,Oman,4014,"Other phosphatic fertilizers, n.e.c.",2008,0,21° 0? 0? N,57° 0? 0? E
3584,221,Oman,4014,"Other phosphatic fertilizers, n.e.c.",2012,85.37,21° 0? 0? N,57° 0? 0? E
3585,221,Oman,4014,"Other phosphatic fertilizers, n.e.c.",2013,44.4,21° 0? 0? N,57° 0? 0? E
3586,221,Oman,4014,"Other phosphatic fertilizers, n.e.c.",2014,14.76,21° 0? 0? N,57° 0? 0? E
3587,221,Oman,4014,"Other phosphatic fertilizers, n.e.c.",2016,224.87,21° 0? 0? N,57° 0? 0? E
3588,221,Oman,4018,"Other potassic fertilizers, n.e.c.",2017,100,21° 0? 0? N,57° 0? 0? E
3589,221,Oman,4011,Phosphate rock,2006,98.77,21° 0? 0? N,57° 0? 0? E
3590,221,Oman,4011,Phosphate rock,2014,33,21° 0? 0? N,57° 0? 0? E
3591,221,Oman,4011,Phosphate rock,2016,22.47,21° 0? 0? N,57° 0? 0? E
3592,221,Oman,4011,Phosphate rock,2017,70.37,21° 0? 0? N,57° 0? 0? E
3593,221,Oman,4016,Potassium chloride (muriate of potash) (MOP),2009,17.18,21° 0? 0? N,57° 0? 0? E
3594,221,Oman,4016,Potassium chloride (muriate of potash) (MOP),2011,112.17,21° 0? 0? N,57° 0? 0? E
3595,221,Oman,4016,Potassium chloride (muriate of potash) (MOP),2012,206.51,21° 0? 0? N,57° 0? 0? E
3596,221,Oman,4016,Potassium chloride (muriate of potash) (MOP),2013,6,21° 0? 0? N,57° 0? 0? E
3597,221,Oman,4016,Potassium chloride (muriate of potash) (MOP),2017,100.4,21° 0? 0? N,57° 0? 0? E
3598,221,Oman,4025,Potassium nitrate,2008,150,21° 0? 0? N,57° 0? 0? E
3599,221,Oman,4025,Potassium nitrate,2010,25.2,21° 0? 0? N,57° 0? 0? E
3600,221,Oman,4005,Sodium nitrate,2013,21.6,21° 0? 0? N,57° 0? 0? E
3601,221,Oman,4012,Superphosphates above 35%,2009,3.71,21° 0? 0? N,57° 0? 0? E
3602,221,Oman,4001,Urea,2002,22.13,21° 0? 0? N,57° 0? 0? E
3603,221,Oman,4001,Urea,2003,46,21° 0? 0? N,57° 0? 0? E
3604,221,Oman,4001,Urea,2004,62.79,21° 0? 0? N,57° 0? 0? E
3605,221,Oman,4001,Urea,2005,820978.91,21° 0? 0? N,57° 0? 0? E
3606,221,Oman,4001,Urea,2006,1848847.23,21° 0? 0? N,57° 0? 0? E
3607,221,Oman,4001,Urea,2007,1890950,21° 0? 0? N,57° 0? 0? E
3608,221,Oman,4001,Urea,2008,1867412.1,21° 0? 0? N,57° 0? 0? E
3609,221,Oman,4001,Urea,2009,2437625.3,21° 0? 0? N,57° 0? 0? E
3610,221,Oman,4001,Urea,2010,3276485.05,21° 0? 0? N,57° 0? 0? E
3611,221,Oman,4001,Urea,2011,2580596.01,21° 0? 0? N,57° 0? 0? E
